ActorName,Name,Type,Object Map Link,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height,X,Y,Height
RiverSideHatago,Riverside Stable,Stable,Riverside Stable,339.23242,-1095.2969,39.81248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TabantaBridgeHatago,Tabantha Bridge Stable,Stable,Tabantha Bridge Stable,-2931.5676,547.598,213.66226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TabantaHatago,Snowfield Stable,Stable,Snowfield Stable,-1654.8828,2572.1565,276.52264,-1654.23,2565.6287,242.43182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TamourHatago,East Akkala Stable,Stable,East Akkala Stable,4230.5225,2745.643,169.78958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TamurulHatago_02,South Akkala Stable,Stable,South Akkala Stable,3148.6758,1691.4481,233.1398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears01,DragonTears01,Tear,DragonTears01,-1412.5262,966.0866,124.17532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears02,DragonTears02,Tear,DragonTears02,-2551.3196,1888.54,319.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears03,DragonTears03,Tear,DragonTears03,1828.327,737.5934,89.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears04,DragonTears04,Tear,DragonTears04,694.6279,-1309.222,53.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears05,DragonTears05,Tear,DragonTears05,-3178.3652,-1699.6873,419.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears06,DragonTears06,Tear,DragonTears06,-3096.3342,-77.055695,211.52173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears07,DragonTears07,Tear,DragonTears07,3325.728,-3566.4504,5.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears08,DragonTears08,Tear,DragonTears08,-1863.6855,3621.7898,237.12354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears09,DragonTears09,Tear,DragonTears09,4467.702,-304.991,75.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears10,DragonTears10,Tear,DragonTears10,-649.3268,-2682.972,68.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears11,DragonTears11,Tear,DragonTears11,892.0292,2951.69,362.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DragonTears12,DragonTears12,Tear,DragonTears12,4534.677,2144.0867,1.00118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MaronSpring,Malanya Spring,Great Fairy,Malanya Spring,4296.0547,3218.7097,149.14032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WeaponCureSpring_DressFairy_00,Great Fairy Fountain,Great Fairy,Great Fairy Fountain,1767.6233,-2179.933,0.55299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WeaponCureSpring_DressFairy_01,Great Fairy Fountain,Great Fairy,Great Fairy Fountain,-1460.471,2994.8657,301.31018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WeaponCureSpring_DressFairy_02,Great Fairy Fountain,Great Fairy,Great Fairy Fountain,-1556.871,-1231.1328,76.00914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WeaponCureSpring,Great Fairy Fountain,Great Fairy,Great Fairy Fountain,915.68726,1386.476,81.15872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZonauRelief_03,Ancient Tablet,Ancient Tablet,Ancient Tablet,2217.2332,989.48474,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZonauRelief_04,Ancient Tablet,Ancient Tablet,Ancient Tablet,2914.5127,202.91429,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZonauRelief_05,Ancient Tablet,Ancient Tablet,Ancient Tablet,-4042.0474,3203.8,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZonauRelief_06,Ancient Tablet,Ancient Tablet,Ancient Tablet,-1365.8391,3574.6206,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZonauRelief_07,Ancient Tablet,Ancient Tablet,Ancient Tablet,480.85187,-2249.3223,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZonauRelief_08,Ancient Tablet,Ancient Tablet,Ancient Tablet,-2446.8015,-3256.551,1002.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZonauRelief_09,Ancient Tablet,Ancient Tablet,Ancient Tablet,2082.8489,-2731.1282,1342.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZonauRelief_10,Ancient Tablet,Ancient Tablet,Ancient Tablet,3918.6213,-2470.808,1202.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZonauRelief_11,Ancient Tablet,Ancient Tablet,Ancient Tablet,-3605.471,-934.7554,1596.0275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZonauRelief_12,Ancient Tablet,Ancient Tablet,Ancient Tablet,-44.98025,2991.7605,1502.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZonauRelief_13,Ancient Tablet,Ancient Tablet,Ancient Tablet,-1239.0254,-1937.0791,986.3184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZonauRelief_14,Ancient Tablet,Ancient Tablet,Ancient Tablet,3580.1982,1749.7288,1361.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HorseStableBranchOffice_Gerudo,Mini Stable,Shop,Mini Stable,-1693.1605,-1663.9628,10.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bar,Canteen,Shop,Canteen,-3856.7778,-2857.138,48.22743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Circuit_Ichikara,Tarrey Town Race,Shop,Tarrey Town Race,3744.2988,1679.4484,92.69153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Circuit_Uotori,Lurelin Water Rally,Shop,Lurelin Water Rally,2977.983,-3689.6025,1.8896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CookingShop,Restaurant,Shop,Restaurant,2895.1448,-3409.9814,11.29667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FigureGallery,Monster Gallery,Shop,Monster Gallery,3960.1567,1653.4294,128.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HatenoFarm,Hateno Pasture,Shop,Hateno Pasture,3619.2231,-2094.6372,177.78128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HatenoSchool,Hateno School,Shop,Hateno School,3366.6836,-1974.6836,142.27373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HorseStableBranchOffice_BaseCamp,Mini Stable,Shop,Mini Stable,-248.697,52.306458,19.01065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestigatingGroupBase,Zonai Survey Team Base,Shop,Zonai Survey Team Base,1828.7958,-956.1154,116.34384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RentalZarashiShop_Gerudo,Sand-Seal Rental Shop,Shop,Sand-Seal Rental Shop,-3902,-2882.5,94.5,-3770,-2925.5,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RentalZarashiShop_GerudoDesert,Sand-Seal Rental Shop,Shop,Sand-Seal Rental Shop,-2995.225,-2325.025,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ScrapShop,Break-a-Part Shop,Shop,Break-a-Part Shop,3995,1637,129.71692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmallDemonStatue,Bargainer Statue,Shop,Bargainer Statue,-251.26309,155.2536,20.6843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TreasureBoxShop,Lucky Treasure Shop,Shop,Lucky Treasure Shop,2969.9177,-3377.7117,29.85611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopInn_Gerudo,Inn,Shop,Inn,-3850.2532,-2889.0857,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopInn_Goron,Inn,Shop,Inn,1682.0493,2424.0217,383.74136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopInn_Hateno,Inn,Shop,Inn,3473.248,-2111.2087,141.78516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopInn_Kakariko,Inn,Shop,Inn,1835.5686,-1021.7721,134.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopInn_Korok,Inn,Shop,Inn,410.8711,2171.2236,154.1259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopInn_Oasis,Inn,Shop,Inn,-3268.25,-2609.9023,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopInn_Rito,Inn,Shop,Inn,-3612.0908,1852.5349,183.53418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopInn_UMiiVillage,Inn,Shop,Inn,3999.541,1596.0153,129.42679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopInn_Uotori,Inn,Shop,Inn,2944.6143,-3437.0312,29.1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopInn_Zora,Inn,Shop,Inn,3296.2275,508.5319,140.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_BaseCamp,General Store,Shop,General Store,-205.76697,76.56111,19.87028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_Gerudo,General Store,Shop,General Store,-3821.894,-2936.2876,94.49184,-3848.6567,-2903.6155,94.48514,-3857.5454,-2913.248,94.5,-3823.0176,-2878.6328,94.4956,-3819.9922,-2925.895,94.48108,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_Goron,General Store,Shop,General Store,1683.5803,2463.4885,385.3189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_Hateno,General Store,Shop,General Store,3360.7812,-2171.5625,133.08984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_Kakariko,General Store,Shop,General Store,1825.8577,-1041.0016,130.15366,1794.4828,-1029.2637,129.53549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_Korok,General Store,Shop,General Store,431.8081,2173.9978,152.85825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_Oasis,General Store,Shop,General Store,-3262.25,-2604.25,94.5,-3277.989,-2564.526,94.5,-3274.012,-2535.995,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_Rito,General Store,Shop,General Store,-3644.6128,1820.456,184.37796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_UMiiVillage,General Store,Shop,General Store,4005.821,1634.1475,128.57605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_Uotori,General Store,Shop,General Store,2959.3562,-3493.9087,1.34866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopGeneral_Zora,General Store,Shop,General Store,3322.851,490.7429,139.962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopArmor_BaseCamp,Armor Shop,Shop,Armor Shop,-205.7668,86.80245,19.87028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopArmor_Gerudo,Armor Shop,Shop,Armor Shop,-3275.5,-2552,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopArmor_Goron,Armor Shop,Shop,Armor Shop,1642.8693,2409.2007,384.65778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopArmor_Hateno,Armor Shop,Shop,Armor Shop,3356.9531,-2127.875,133.08984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopArmor_Kakariko,Armor Shop,Shop,Armor Shop,1854.6864,-981.32355,133.88176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopArmor_Rito,Armor Shop,Shop,Armor Shop,-3631.4905,1787.2845,186.71826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopDye_Hateno,Dye Shop,Shop,Dye Shop,3403.9863,-2152.2605,133.08984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShopJewelry_Gerudo,Jewelry Shop,Shop,Jewelry Shop,-3836.8015,-2877.07,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BatteryExchangeShop_00,Crystal Refinery,Shop,Crystal Refinery,357.1684,-1651.3439,2305.4617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BatteryExchangeShop_01,Crystal Refinery,Shop,Crystal Refinery,-219.2041,191.85449,38.14006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmeltShopGolem_00,Forge Construct,Shop,Forge Construct,470.04074,-1685.6963,1370.8179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DemonStatue_00,Bargainer Statue,Shop,Bargainer Statue,-756.47,-1956.871,-559.405,-775.9063,-1899.2446,-557.96182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DemonStatue_01,Bargainer Statue,Shop,Bargainer Statue,458.3162,-796.50635,-470.45895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DemonStatue_02,Bargainer Statue,Shop,Bargainer Statue,-1032.6471,2690.373,-266.74677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DemonStatue_03,Bargainer Statue,Shop,Bargainer Statue,3850.7712,-1333.9298,-851.25946,3849.985,-1333.7021,-818.6596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DemonStatue_04,Bargainer Statue,Shop,Bargainer Statue,883.0049,-2398.976,-386.5164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DemonStatue_05,Bargainer Statue,Shop,Bargainer Statue,3702.1504,2604.2031,-412.14987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ForgeShopGolem,Smithing Construct,Shop,Smithing Construct,1356.9128,-3375.7468,-737.4738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmeltShopGolem_01,Forge Construct,Shop,Forge Construct,-3810.272,-2960.9932,-487.89307,-3810.4897,-3062.5999,-411.18353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmeltShopGolem_02,Forge Construct,Shop,Forge Construct,-3190.3196,-2515.127,-475.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmeltShopGolem_03,Forge Construct,Shop,Forge Construct,3243.8657,556.71234,-750.4224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmeltShopGolem_04,Forge Construct,Shop,Forge Construct,-3423.9075,1846.7661,-305.5,-3463.4036,1917.1039,-417.02194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmeltShopGolem_05,Forge Construct,Shop,Forge Construct,1697.77,2382.5151,-824.349,1675.6305,2279.717,-883.7173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmeltShopGolem_06,Forge Construct,Shop,Forge Construct,3957.3982,1557.1833,-576.333,3968.2632,1400.9478,-598.47028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmeltShopGolem_07,Forge Construct,Shop,Forge Construct,1767.345,-1178.6145,-629.15497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmeltShopGolem_08,Forge Construct,Shop,Forge Construct,3526.72,-2185.289,-588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmeltShopGolem_09,Forge Construct,Shop,Forge Construct,2952.7297,-3379.3108,-453.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmeltShopGolem_10,Forge Construct,Shop,Forge Construct,-856.2312,-1935.3607,-523.0296,-856.203,-1970,-522.9845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
